log_id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,event_type,action,user,bytes_sent,bytes_received,duration_ms,failed_login_count_5m,unique_ports_contacted_1m,label
bdfd2fa4-ee26-4351-8340-06b6d970019d,2026-07-22T16:54:02.570063,10.0.116.29,122.36.98.109,40408,3306,ICMP,dns,allow,brenda16,8782,15902,116,0,2,normal
c7d29ddf-340a-4b31-ad10-9102a5a8fa13,2026-07-22T16:54:05.570063,10.0.198.81,185.253.133.238,25738,5432,ICMP,dns,logout,wrightjames,16028,915,891,0,2,normal
9190d6c5-978e-4bd2-aa8b-a002bc905c59,2026-07-22T16:54:08.570063,10.0.118.1,21.207.133.241,2879,443,ICMP,network,login_success,fmccullough,7665,13358,2990,0,1,normal
72cce029-d8ab-4104-9ead-e24b32ca10f0,2026-07-22T16:54:11.570063,10.0.40.196,93.75.82.205,23602,5432,TCP,network,logout,fmccullough,3922,5694,1981,0,1,normal
3d513752-fc37-45c6-b65c-337582580e97,2026-07-22T16:54:14.570063,10.0.196.85,154.255.65.37,40234,80,UDP,auth,allow,bethany58,1834,12557,3047,0,3,normal
9c971c39-710a-4b4f-a030-9cf4230290d9,2026-07-22T16:54:17.570063,10.0.74.149,213.101.205.225,7196,22,ICMP,dns,allow,john79,17028,5340,1155,0,2,normal
43fda742-67f9-4310-ae4e-b5761b557f66,2026-07-22T16:54:20.570063,10.0.63.133,161.86.100.227,13644,22,TCP,http,allow,beanjohn,19316,13322,2675,0,1,normal
cb8c4df2-4ca6-487f-b8ff-6b7b489d4f60,2026-07-22T16:54:23.570063,10.0.245.86,106.193.125.217,45401,3306,ICMP,http,logout,jenna19,8458,19092,1959,0,2,normal
0ce109d6-2011-4003-bf10-eba171a7d26b,2026-07-22T16:54:26.570063,10.0.229.160,60.49.78.154,40363,22,UDP,network,allow,anthonyharding,16267,4271,457,0,2,normal
a658ebaf-d5c2-4d5c-813f-83d3a53eb00d,2026-07-22T16:54:29.570063,10.0.209.203,201.102.104.2,23027,3306,UDP,http,logout,anthonyharding,18317,17715,2720,0,1,normal
5a269b14-a5b9-4410-aaa1-4521204058e7,2026-07-22T16:54:32.570063,10.0.4.111,190.98.171.2,6068,3306,TCP,file_access,login_success,barrsarah,3303,13567,824,0,1,normal
a23b56a9-05b9-4c8d-9837-5b6f8fe6b59e,2026-07-22T16:54:35.570063,10.0.86.153,57.224.26.240,31235,443,UDP,dns,allow,brenda16,3586,13915,2449,0,2,normal
fd203e80-4d8c-4574-bc35-ef17c44b0bc2,2026-07-22T16:54:38.570063,10.0.210.56,214.253.120.38,33005,5432,ICMP,auth,allow,jill55,7122,17421,3498,0,3,normal
1900d2b8-b872-4442-b02b-2cace4c494f5,2026-07-22T16:54:41.570063,10.0.27.101,197.252.0.145,35784,80,ICMP,auth,allow,aliciaatkinson,624,16570,319,0,2,normal
0be61502-4a11-434b-bc9d-ba16b0d2693d,2026-07-22T16:54:44.570063,10.0.252.90,206.213.215.253,13379,53,ICMP,network,allow,laurieashley,7468,6572,1731,0,1,normal
3e826b81-96b1-494c-8360-c70193125c0f,2026-07-22T16:54:47.570063,10.0.123.20,188.37.104.104,31839,5432,ICMP,file_access,login_success,nolanantonio,1400,1687,1276,0,3,normal
711151ce-4546-4139-976d-dba829152467,2026-07-22T16:54:50.570063,10.0.28.63,91.6.61.200,32233,8080,TCP,http,login_success,madison21,12375,17104,3185,0,2,normal
342f28c6-519e-4b70-bbe7-4cb0469b80d3,2026-07-22T16:54:53.570063,10.0.115.88,78.142.36.3,46561,3306,TCP,http,logout,michaelshea,4252,5218,1978,0,2,normal
040fa427-a510-4aa4-bd4a-f088d5f49dd9,2026-07-22T16:54:56.570063,10.0.111.155,138.141.230.106,42450,80,TCP,file_access,login_success,anthonyharding,14550,9123,290,0,3,normal
03b01cbe-ad1c-4184-ba7c-6a89885d4437,2026-07-22T16:54:59.570063,10.0.94.83,170.141.36.148,37570,22,ICMP,file_access,login_success,brenda16,6081,3683,3359,0,3,normal
797f5be1-f5a7-4f3e-960d-fb0deeea5f50,2026-07-22T16:55:02.570063,10.0.93.181,214.91.180.129,13336,3306,TCP,auth,logout,zachary94,13148,7843,2345,0,3,normal
cbda8919-c754-48ad-aa00-0d1a7a94ccea,2026-07-22T16:55:05.570063,10.0.133.92,182.56.194.140,17945,22,TCP,http,login_success,daniel26,7859,3274,1290,0,2,normal
7cd8fd04-9c84-4876-a9b8-913b73f5d62f,2026-07-22T16:55:08.570063,10.0.111.199,6.101.145.181,4479,5432,TCP,auth,login_success,fmccullough,13305,17282,2714,0,3,normal
20950d18-c174-4255-999d-8af43f43dca0,2026-07-22T16:55:11.570063,10.0.172.199,44.146.49.213,63803,5432,TCP,http,login_success,bradley78,12073,19182,2210,0,2,normal
736f728b-13d5-4022-ace6-e433588235b6,2026-07-22T16:55:14.570063,10.0.69.162,180.111.14.238,19214,8080,TCP,http,logout,jonesluis,5961,3726,1892,0,2,normal
fbb60eaf-49fa-489f-8307-bec733958201,2026-07-22T16:55:17.570063,10.0.96.85,150.35.154.23,43678,53,TCP,dns,login_success,wrightjames,2309,2380,3598,0,1,normal
54616969-627c-4659-b23f-ee91d27d7389,2026-07-22T16:55:20.570063,10.0.110.247,44.92.16.157,41767,3306,TCP,dns,login_success,sarahhill,15870,4659,500,0,2,normal
925c8fa6-7fc8-43d3-8989-22974e891a9b,2026-07-22T16:55:23.570063,10.0.115.181,17.175.26.216,20274,22,ICMP,network,login_success,john79,5824,5794,3015,0,2,normal
7fad3e22-2e56-4d8c-9fbe-a7e6a3603cdc,2026-07-22T16:55:26.570063,10.0.48.177,216.142.27.107,41441,5432,ICMP,network,allow,brenda16,8248,6256,3009,0,1,normal
0ad7718d-fab5-491a-be53-838def3f51fb,2026-07-22T16:55:29.570063,10.0.222.81,27.185.209.111,21244,22,TCP,http,allow,bradley78,9708,8996,693,0,2,normal
6c143cd0-bde5-4a37-9a55-aacdb7a6e2f6,2026-07-22T16:55:32.570063,10.0.138.40,194.142.216.225,44893,8080,TCP,network,logout,ptaylor,8216,12253,34,0,3,normal
9ec794c0-a567-4454-9779-182daf90918f,2026-07-22T16:55:35.570063,10.0.157.113,112.79.147.46,27982,443,ICMP,auth,allow,wrightjames,14152,2334,1382,0,2,normal
045f7f67-4f27-4242-bf31-ef86414fdc9f,2026-07-22T16:55:38.570063,10.0.140.3,124.168.71.132,41177,53,ICMP,file_access,allow,bradley78,16419,11719,793,0,3,normal
ed40a0ab-ccf8-4367-ad15-4560b593de81,2026-07-22T16:55:41.570063,10.0.33.230,194.113.156.167,13641,3306,TCP,file_access,login_success,john79,10033,10842,387,0,3,normal
7a6f922c-70ba-4ac6-8416-ab5cc2805b53,2026-07-22T16:55:44.570063,10.0.28.131,33.227.27.72,60615,53,TCP,dns,allow,jonathanromero,1090,6741,1308,0,2,normal
36751a50-cb31-4d78-ae93-f12fc8e63d1d,2026-07-22T16:55:47.570063,10.0.163.158,129.29.219.235,18533,80,ICMP,http,logout,izamora,1354,5918,995,0,2,normal
4ce266aa-cb1b-4a88-ab8a-14a6cad3e63c,2026-07-22T16:55:50.570063,10.0.195.183,6.95.93.27,26032,3306,ICMP,dns,logout,izamora,5701,18872,1426,0,1,normal
438dbf35-4afe-4016-b525-0141ff45e96c,2026-07-22T16:55:51.570063,60.136.72.137,10.0.94.131,35775,4412,UDP,network,deny,jill55,56,0,1396,0,1,port_scan
37458d36-c00b-4266-9043-efab9aeb5541,2026-07-22T16:55:51.770063,60.136.72.137,10.0.94.131,58824,56808,ICMP,network,deny,madison21,41,0,2029,0,2,port_scan
0a23c2f6-5685-449e-8766-68de51e4ef8d,2026-07-22T16:55:51.970063,60.136.72.137,10.0.94.131,17008,5769,UDP,network,deny,bethany58,68,0,3794,0,3,port_scan
b2057e5e-416b-4690-99b5-9f07a31d3f08,2026-07-22T16:55:52.170063,60.136.72.137,10.0.94.131,17292,56111,TCP,network,deny,jill55,67,0,1866,0,4,port_scan
a43d4b3e-a2b9-408c-8fd9-fc821fd348b7,2026-07-22T16:55:52.370063,60.136.72.137,10.0.94.131,36297,52366,UDP,network,deny,jeffreysmith,65,0,1746,0,5,port_scan
7c18e66c-f19d-4adf-bde8-67b12c59d422,2026-07-22T16:55:52.570063,60.136.72.137,10.0.94.131,41041,52112,ICMP,network,deny,mryan,48,0,1563,0,6,port_scan
10fc71e1-5b5e-43cd-8160-e2769513029e,2026-07-22T16:55:52.770063,60.136.72.137,10.0.94.131,44134,15865,ICMP,network,deny,beanjohn,73,0,2037,0,7,port_scan
ff925e86-7851-4d37-b334-c3c16dd75031,2026-07-22T16:55:52.970063,60.136.72.137,10.0.94.131,50308,56620,UDP,network,deny,reneelewis,67,0,3469,0,8,port_scan
6d15a5a4-dced-4812-82b9-612446d7dc2b,2026-07-22T16:55:53.170063,60.136.72.137,10.0.94.131,59419,29094,ICMP,network,deny,yfoster,70,0,3220,0,9,port_scan
aa760391-62e4-4df9-98fa-d904d74735ed,2026-07-22T16:55:53.370063,60.136.72.137,10.0.94.131,55083,41466,UDP,network,deny,beanjohn,41,0,557,0,10,port_scan
8a4ac075-8ab8-448f-accc-77b67bde0ae6,2026-07-22T16:55:53.570063,10.0.118.138,112.235.183.109,26171,22,ICMP,file_access,allow,jonathanromero,17952,6487,2498,0,3,normal
d42d1380-d4e3-4ec5-8711-ea082bf98aa0,2026-07-22T16:55:53.570063,60.136.72.137,10.0.94.131,25175,8323,UDP,network,deny,yfoster,48,0,1882,0,11,port_scan
822cee9d-eed5-4076-a1bd-a9dd8fd77b1e,2026-07-22T16:55:53.770063,60.136.72.137,10.0.94.131,42307,17817,UDP,network,deny,michaelshea,61,0,1383,0,12,port_scan
b2465334-9f70-4ecc-8c29-b718d4474c3c,2026-07-22T16:55:53.970063,60.136.72.137,10.0.94.131,62774,61717,ICMP,network,deny,barrsarah,40,0,3984,0,13,port_scan
e4801dc1-2ab2-40c9-9b19-883570a00024,2026-07-22T16:55:54.170063,60.136.72.137,10.0.94.131,38071,48883,TCP,network,deny,beanjohn,70,0,3808,0,14,port_scan
7c04b5fd-cff6-46ef-871d-0d82605ed98f,2026-07-22T16:55:54.370063,60.136.72.137,10.0.94.131,41985,44752,ICMP,network,deny,laurieashley,75,0,2758,0,15,port_scan
c52ffefb-b339-4bd1-b871-a18da666c4b5,2026-07-22T16:55:54.570063,60.136.72.137,10.0.94.131,63070,44611,ICMP,network,deny,lynnwilliams,66,0,98,0,16,port_scan
4ed3e108-cdc8-4deb-94f9-718225aa538d,2026-07-22T16:55:54.770063,60.136.72.137,10.0.94.131,41009,18288,TCP,network,deny,jeffreysmith,78,0,2220,0,17,port_scan
cba257c1-9bf5-40cf-91f8-a5dbe5414c2d,2026-07-22T16:55:54.970063,60.136.72.137,10.0.94.131,46372,50294,TCP,network,deny,fmccullough,54,0,1775,0,18,port_scan
ffc5cd8f-bb78-4918-b044-6f9673193616,2026-07-22T16:55:55.170063,60.136.72.137,10.0.94.131,58084,32317,UDP,network,deny,john79,58,0,439,0,19,port_scan
426993c1-8739-4157-acd7-85d6f3fbfe15,2026-07-22T16:55:55.370063,60.136.72.137,10.0.94.131,8344,61181,TCP,network,deny,anna25,61,0,3293,0,20,port_scan
bd9c5e3d-d085-4eb6-8947-02d89eea0f8e,2026-07-22T16:55:55.570063,60.136.72.137,10.0.94.131,3388,46687,UDP,network,deny,chaseberry,70,0,2176,0,21,port_scan
c5a01fc8-c977-4392-bf9e-9dbb6ff08cb7,2026-07-22T16:55:55.770063,60.136.72.137,10.0.94.131,4528,39040,ICMP,network,deny,jenna19,59,0,888,0,22,port_scan
68e5568e-29ba-49a7-803a-8bb1b74deb61,2026-07-22T16:55:55.970063,60.136.72.137,10.0.94.131,14688,53545,UDP,network,deny,izamora,51,0,3529,0,23,port_scan
5d71d473-d186-4e23-8144-3f8faa707518,2026-07-22T16:55:56.170063,60.136.72.137,10.0.94.131,19466,46547,ICMP,network,deny,laurieashley,79,0,3722,0,24,port_scan
efc4616a-9aca-4b3b-94cb-e7abb69d789a,2026-07-22T16:55:56.370063,60.136.72.137,10.0.94.131,43285,10297,TCP,network,deny,brenda16,46,0,1017,0,25,port_scan
fa3b57a8-297a-4d8f-be4a-d168c4723b16,2026-07-22T16:55:56.570063,10.0.8.214,158.241.193.3,41729,53,TCP,file_access,allow,ptaylor,5075,9835,14,0,2,normal
5b06182f-f8e2-4002-8389-b457326a3c4c,2026-07-22T16:55:56.570063,60.136.72.137,10.0.94.131,31311,51193,TCP,network,deny,chaseberry,49,0,397,0,26,port_scan
32f6c91e-6e19-4b67-a4f3-1c0e1c3eba89,2026-07-22T16:55:56.770063,60.136.72.137,10.0.94.131,13381,37898,TCP,network,deny,megancarter,67,0,3904,0,27,port_scan
835913f0-5a53-4e2b-97d7-a1e4c4ee5a8d,2026-07-22T16:55:56.970063,60.136.72.137,10.0.94.131,39012,29987,TCP,network,deny,madison21,70,0,2772,0,28,port_scan
0092e304-782e-4911-a01c-e688dd560ef9,2026-07-22T16:55:57.170063,60.136.72.137,10.0.94.131,57501,49032,ICMP,network,deny,jenna19,70,0,1581,0,29,port_scan
e4761fc8-b52f-4cb8-be30-8bb274f383ee,2026-07-22T16:55:57.370063,60.136.72.137,10.0.94.131,21110,46992,ICMP,network,deny,barrsarah,70,0,3585,0,30,port_scan
cfd73a75-cb2a-4e4d-87fd-ea17c06b15b1,2026-07-22T16:55:57.570063,60.136.72.137,10.0.94.131,52986,21274,UDP,network,deny,jonathanromero,61,0,1470,0,31,port_scan
c8f4fb45-f94c-4fbe-a4e5-88089507f571,2026-07-22T16:55:57.770063,60.136.72.137,10.0.94.131,11374,64169,UDP,network,deny,daniel68,72,0,2772,0,32,port_scan
6ac6b83d-20e1-40f7-9735-0326dc5cc1a8,2026-07-22T16:55:57.970063,60.136.72.137,10.0.94.131,31554,37664,UDP,network,deny,jamescynthia,72,0,3630,0,33,port_scan
a6759fc2-9d40-4d04-b9c8-606fd1d3a748,2026-07-22T16:55:58.170063,60.136.72.137,10.0.94.131,39986,6051,TCP,network,deny,beanjohn,56,0,2002,0,34,port_scan
23e140e9-5aaa-42c4-99ee-7a4f42d24dc1,2026-07-22T16:55:58.370063,60.136.72.137,10.0.94.131,36306,47028,ICMP,network,deny,madison21,50,0,1559,0,35,port_scan
3725596a-5fe7-4b5d-96f3-ec1344446fbc,2026-07-22T16:55:58.570063,60.136.72.137,10.0.94.131,41684,56309,UDP,network,deny,madison21,44,0,1995,0,36,port_scan
07e91f7e-acad-420c-8ae2-6279ef2413e4,2026-07-22T16:55:58.770063,60.136.72.137,10.0.94.131,2220,17443,TCP,network,deny,ysanchez,48,0,2326,0,37,port_scan
d04ea820-eae1-4edf-8cf6-103ab711223f,2026-07-22T16:55:58.970063,60.136.72.137,10.0.94.131,52582,59995,TCP,network,deny,izamora,46,0,1798,0,38,port_scan
b30eb106-927c-4918-b449-1698b7a8adfc,2026-07-22T16:55:59.170063,60.136.72.137,10.0.94.131,26953,54685,UDP,network,deny,thomasthomas,44,0,1520,0,39,port_scan
b5aaa8f1-317c-4bee-be9f-3bc42ebba61f,2026-07-22T16:55:59.570063,10.0.217.173,129.46.224.217,12668,5432,ICMP,network,login_success,brenda16,6469,6805,3306,0,2,normal
22bfc2d3-c6a6-4f81-b4f0-f70adde3474e,2026-07-22T16:56:02.570063,10.0.117.244,168.16.64.128,16630,443,TCP,dns,login_success,anthonyharding,17462,12692,1791,0,3,normal
fc78f5d5-b12e-416f-9b09-d476b9909f86,2026-07-22T16:56:02.570063,209.36.61.185,182.111.12.253,1122,22,ICMP,auth,login_failed,ysanchez,114,177,2019,1,2,brute_force
7e5664b1-e89b-43d2-8b8c-0b80f11e53d0,2026-07-22T16:56:04.570063,209.36.61.185,6.17.228.86,39576,22,UDP,auth,login_failed,ysanchez,251,212,799,2,2,brute_force
6298d6df-a6b3-454f-b0df-ce5fd3723ddc,2026-07-22T16:56:05.570063,10.0.130.188,200.39.190.108,3467,5432,UDP,file_access,login_success,izamora,9515,8362,2984,0,3,normal
d2e0dc11-df49-42bb-af40-f29c6cad77d7,2026-07-22T16:56:06.570063,209.36.61.185,149.227.68.213,51014,22,TCP,auth,login_failed,ysanchez,196,154,1137,3,3,brute_force
cdfbc201-23c3-4c28-91d6-a9d4666c0117,2026-07-22T16:56:08.570063,10.0.90.99,148.82.53.241,62875,5432,TCP,http,login_success,anna25,882,14937,1106,0,1,normal
b329218a-a611-45b1-b3ce-e56949d063f0,2026-07-22T16:56:08.570063,209.36.61.185,14.210.246.162,63458,22,ICMP,auth,login_failed,ysanchez,286,69,473,4,3,brute_force
63134f1a-40b2-41e6-8c42-93e2c565e49d,2026-07-22T16:56:10.570063,209.36.61.185,221.60.152.16,12906,22,UDP,auth,login_failed,ysanchez,62,132,1185,5,2,brute_force
0c988acb-7af0-402a-9136-ac5ed68ef5c0,2026-07-22T16:56:11.570063,10.0.174.211,198.243.255.65,55606,22,ICMP,file_access,allow,michaelshea,17339,12429,2498,0,2,normal
b2b1da3a-0763-48e7-800b-9d55f3992d81,2026-07-22T16:56:12.570063,209.36.61.185,177.173.98.40,40364,22,TCP,auth,login_failed,ysanchez,56,209,539,6,2,brute_force
aee5e80b-f540-495c-97dd-e9df4203098e,2026-07-22T16:56:14.570063,10.0.245.216,136.42.194.157,42413,53,TCP,network,logout,jeffreysmith,14026,9485,1343,0,1,normal
17bb1efd-efb6-43b4-9722-bb1da38825c9,2026-07-22T16:56:14.570063,209.36.61.185,169.90.130.82,60605,22,ICMP,auth,login_failed,ysanchez,174,165,1460,7,3,brute_force
a87fb367-0d3b-43e5-bf8d-da5915091c8f,2026-07-22T16:56:16.570063,209.36.61.185,24.201.149.129,64609,22,UDP,auth,login_failed,ysanchez,192,73,475,8,3,brute_force
318127fa-4054-4a04-a2cc-956022b0d3e2,2026-07-22T16:56:17.570063,10.0.165.154,181.196.183.67,7323,53,UDP,dns,login_success,yfoster,8674,15204,515,0,3,normal
be52637e-c5bd-49f8-997f-e08f1a459b59,2026-07-22T16:56:18.570063,209.36.61.185,141.151.253.63,20556,22,ICMP,auth,login_failed,ysanchez,215,185,2519,9,2,brute_force
74212238-ac75-46a7-9232-941a0eac3942,2026-07-22T16:56:20.570063,10.0.103.2,175.27.251.213,3490,53,ICMP,http,login_success,ptaylor,4668,18238,2088,0,2,normal
ea9f3e4a-9188-46bc-a7ce-ce5ecd59f34f,2026-07-22T16:56:20.570063,209.36.61.185,139.6.62.253,30541,22,UDP,auth,login_failed,ysanchez,112,78,1859,10,1,brute_force
5f336e22-473e-4662-b963-4e1eca4952b8,2026-07-22T16:56:22.570063,209.36.61.185,172.71.178.108,18223,22,ICMP,auth,login_failed,ysanchez,131,96,3463,11,3,brute_force
e4515e23-cd80-4542-8d2a-c436156b2a95,2026-07-22T16:56:23.570063,10.0.108.240,99.65.232.63,19031,443,ICMP,http,logout,smithjacqueline,12563,17119,3948,0,2,normal
d0963019-e629-4187-8ed6-275c61b2ad97,2026-07-22T16:56:26.570063,10.0.220.116,128.165.157.206,39627,5432,ICMP,http,login_success,jamescynthia,737,13588,2875,0,1,normal
5e0ec0b1-3827-4622-853a-567b0ae00cf9,2026-07-22T16:56:29.570063,10.0.234.180,81.247.39.104,56949,53,ICMP,auth,login_success,nolanantonio,1887,2985,3471,0,2,normal
67dde496-70cd-4293-8615-ae5c5691d94f,2026-07-22T16:56:32.570063,10.0.225.233,189.62.217.70,6400,22,TCP,network,logout,bethany58,14881,3562,1384,0,2,normal
e1435d71-99cd-47de-beb9-bc6927f1b028,2026-07-22T16:56:35.570063,10.0.245.213,204.48.182.12,24518,3306,UDP,file_access,allow,anna25,2709,17987,2986,0,3,normal
6ff6190f-907b-4228-be7d-5dbaf2f9571c,2026-07-22T16:56:38.570063,10.0.216.242,192.83.44.21,2334,8080,TCP,dns,login_success,madison21,8744,18647,3637,0,3,normal
ad939862-b678-41ab-b739-79768361957e,2026-07-22T16:56:41.570063,10.0.92.53,154.157.89.53,19641,8080,TCP,file_access,logout,jeffreysmith,19057,17145,1347,0,1,normal
55a6a057-19b9-4452-a83f-f284b0106d84,2026-07-22T16:56:44.570063,10.0.142.83,202.78.238.230,50796,22,ICMP,file_access,login_success,brenda16,19094,7714,1989,0,2,normal
cb7fd45e-4674-4726-af23-cc483503db66,2026-07-22T16:56:47.570063,10.0.159.12,25.138.162.165,9918,53,ICMP,file_access,allow,michaelshea,14442,2562,1936,0,3,normal
04563bb0-3f98-4d9d-b738-fa3c7877dfa7,2026-07-22T16:56:50.570063,10.0.85.231,216.74.235.204,22725,53,UDP,auth,login_success,yfoster,4461,11027,233,0,3,normal
bca4bcc9-2a73-46ad-9847-e0b5e2aceff2,2026-07-22T16:56:53.570063,10.0.123.138,181.84.177.146,22239,53,ICMP,dns,login_success,izamora,12533,10058,2111,0,1,normal
2c56326e-25e5-4778-b09e-8a074db49c1c,2026-07-22T16:56:56.570063,10.0.210.195,212.89.68.241,50561,80,ICMP,file_access,logout,barrsarah,13543,18526,3561,0,1,normal
7f929ae8-8778-43e0-b5f1-70b36c4aa2f0,2026-07-22T16:56:59.570063,10.0.197.51,58.97.79.75,22197,5432,UDP,network,allow,thomasthomas,912,2803,3487,0,1,normal
1021ee7b-c873-4090-b591-0c3020c826dc,2026-07-22T16:57:02.570063,10.0.224.141,158.177.11.31,38910,3306,ICMP,file_access,allow,jonesluis,7028,250,3114,0,2,normal
64e7d7df-8d75-4f18-982e-1c90d93ba4b8,2026-07-22T16:57:05.570063,10.0.188.38,163.1.194.245,60435,53,ICMP,dns,login_success,chaseberry,17376,12522,3113,0,2,normal
4b1b1db6-be49-4530-9143-4ee6e1317181,2026-07-22T16:57:08.570063,10.0.24.229,106.179.35.34,15195,3306,UDP,dns,allow,megancarter,6566,14043,888,0,2,normal
e4d1bcfe-5c55-4715-9b8f-e5d2430e8ab7,2026-07-22T16:57:11.570063,10.0.155.175,121.248.50.254,19456,80,ICMP,http,login_success,smithjacqueline,16868,19787,1551,0,3,normal
9e5005d7-7046-4f56-a3f6-7f28fd7d3d40,2026-07-22T16:57:14.570063,10.0.125.60,56.30.38.193,7902,5432,TCP,network,allow,haguilar,12349,14609,2788,0,2,normal
e583fbba-a5c2-4588-b3ae-3ced65f6a5af,2026-07-22T16:57:17.570063,10.0.45.123,161.198.146.15,47820,53,ICMP,auth,login_success,haguilar,4264,14830,1239,0,2,normal
e0a22106-6868-45ca-a433-d1f9a77659f5,2026-07-22T16:57:20.570063,10.0.182.119,205.200.99.35,31272,3306,TCP,dns,allow,laurieashley,8228,13058,1825,0,3,normal
f364db84-0233-4191-bfc7-ce708599deba,2026-07-22T16:57:23.570063,10.0.160.179,9.195.254.2,3720,5432,ICMP,http,logout,pweaver,16449,8882,3214,0,2,normal
a0a219ca-a098-4cf1-a715-ca7a692789cf,2026-07-22T16:57:26.570063,10.0.191.157,220.182.51.53,18890,8080,UDP,network,login_success,wrightjames,11153,4733,2411,0,2,normal
ed68ad16-9287-432d-8f67-d8df4534da4b,2026-07-22T16:57:29.570063,10.0.97.115,94.246.39.11,50169,3306,UDP,auth,allow,gclark,12956,15461,1724,0,3,normal
8b8b60f1-0d5e-489b-beec-441ed5122184,2026-07-22T16:57:32.570063,10.0.243.73,219.120.52.23,2663,443,TCP,auth,login_success,brenda16,15510,11822,334,0,2,normal
04e1c1c5-150d-44cf-bd4c-e1c1dae12c2d,2026-07-22T16:57:35.570063,10.0.227.90,190.192.26.248,14112,443,TCP,auth,login_success,gclark,7005,7014,248,0,3,normal
2655aca4-26f7-4f88-b205-9391c5e84ad0,2026-07-22T16:57:38.570063,10.0.29.202,47.248.195.231,3142,8080,ICMP,auth,logout,ptaylor,1297,13603,1531,0,2,normal
306d632d-3791-4f54-9800-b89b293dc6f0,2026-07-22T16:57:41.570063,10.0.182.186,149.232.133.220,34200,80,TCP,file_access,logout,bethany58,11452,8200,2156,0,2,normal
a5bf9098-e678-4095-9e5b-629a494daa29,2026-07-22T16:57:44.570063,10.0.216.94,207.128.161.141,17145,443,TCP,network,logout,john79,13687,14284,135,0,3,normal
17a4bd40-f1b0-4dc4-89b9-4b257fdfa606,2026-07-22T16:57:47.570063,10.0.6.221,221.30.71.161,63806,22,UDP,dns,allow,jill55,2778,2498,250,0,3,normal
999730c4-b1d0-4c49-8723-af2d74d1b298,2026-07-22T16:57:50.570063,10.0.125.209,142.50.40.212,21187,5432,ICMP,file_access,login_success,jonathanromero,2777,19861,2828,0,3,normal
ea8904f8-86a4-4725-9334-3d62c6a90b0b,2026-07-22T16:57:53.570063,10.0.204.214,199.183.90.229,21625,22,TCP,http,allow,daniel26,16662,7246,3072,0,2,normal
96ba0ced-5eeb-47f1-80a0-3d42860ba7b7,2026-07-22T16:57:56.570063,10.0.141.103,124.221.95.190,28967,22,UDP,file_access,login_success,beanjohn,14128,3247,2096,0,3,normal
f053d821-0b4e-4ce4-89f5-c9f7d8b275db,2026-07-22T16:57:59.570063,10.0.209.131,167.154.147.31,32930,8080,TCP,file_access,logout,jamescynthia,19321,13687,1642,0,3,normal
bd1c8176-a35a-4324-9820-1621f26dafa4,2026-07-22T16:58:02.570063,10.0.196.141,141.114.30.32,59052,80,ICMP,http,allow,megan71,4563,12286,1660,0,2,normal
83a912d5-971a-4c6d-92aa-293a714381bc,2026-07-22T16:58:05.570063,10.0.191.5,219.124.181.157,35545,8080,ICMP,auth,login_success,lynnwilliams,7824,7787,19,0,3,normal
c748ec7b-0750-4792-be56-39ee4c391d05,2026-07-22T16:58:08.570063,10.0.92.148,167.150.123.204,47185,80,UDP,dns,login_success,sarahhill,10539,9317,3438,0,2,normal
8645e221-32f8-405a-a050-31c166ae5185,2026-07-22T16:58:11.570063,10.0.123.160,142.230.122.205,36087,3306,TCP,network,allow,bethany58,1995,11818,280,0,1,normal
051c2d8f-05a9-45e6-9af9-fdd137248d1f,2026-07-22T16:58:14.570063,10.0.45.137,201.253.25.66,26487,3306,TCP,file_access,login_success,bradley78,14980,8183,878,0,3,normal
ab33bbdb-5add-4b70-97d0-c92c453572a0,2026-07-22T16:58:17.570063,10.0.46.65,7.30.194.94,30763,8080,ICMP,http,login_success,lynnwilliams,8757,15116,1230,0,2,normal
aa6e71a7-ac05-47c0-adf9-93b02de475e9,2026-07-22T16:58:20.570063,10.0.65.1,198.146.31.56,13343,443,ICMP,file_access,login_success,anthonyharding,746,5655,3758,0,3,normal
91303c83-e7b0-4bb1-a1cf-da700be92f95,2026-07-22T16:58:23.570063,10.0.115.201,28.125.130.209,34090,3306,ICMP,network,login_success,thomasthomas,17805,13513,1699,0,2,normal
05d66e0f-9265-4799-9c89-ca913b72462f,2026-07-22T16:58:26.570063,10.0.254.123,184.240.138.73,20845,22,TCP,auth,allow,megan71,2701,16763,2766,0,1,normal
0e3869cf-bb6c-4265-aa5a-5339618ff568,2026-07-22T16:58:29.570063,10.0.4.37,208.78.141.3,24311,5432,UDP,network,login_success,brenda16,10629,17714,3342,0,1,normal
324b3327-74fc-4eac-b93c-9006a0283c5b,2026-07-22T16:58:32.570063,10.0.178.54,216.13.192.126,63339,5432,ICMP,http,login_success,lynnwilliams,4097,16222,2259,0,3,normal
7a597a80-6030-4911-98dc-d50fd0f8df7a,2026-07-22T16:58:35.570063,10.0.167.88,151.92.29.72,58487,5432,ICMP,auth,logout,jenna19,10147,2689,3759,0,1,normal
07c0160f-4e13-4168-8465-4467bb6aea3a,2026-07-22T16:58:38.570063,10.0.192.85,53.126.184.61,24682,53,ICMP,auth,login_success,jamescynthia,11510,6026,886,0,3,normal
1d9dc86b-1fea-4e14-b95e-64854eb96573,2026-07-22T16:58:41.570063,10.0.105.242,159.240.69.128,56979,22,ICMP,network,login_success,zachary94,18941,3204,2248,0,3,normal
